im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno,staircase
146_eyes.png,146_eyes.png,isos,up,146_eyes_mask.png,1.3464196000131778,0,6.330327047908198,197,1
129-37F.png,129-94F.png,sd,inv,129-37F_mask.png,2.236218199977884,0,21.636252618780404,198,1
65-20F.png,41-20F.png,ds,inv,65-20F_mask.png,0.6773170999949798,1,18.555068267735685,199,2
20-65F.png,20-65F.png,ss,inv,20-65F_mask.png,0.5214401999837719,1,21.636252618780404,200,2
8_eyes.png,93_eyes.png,isod,up,8_eyes_mask.png,0.6205734000250231,1,6.8357455957761015,201,2
135-192F.png,135-103F.png,sd,inv,135-192F_mask.png,0.8992900000012014,1,17.183151257649243,202,2
135-103F.png,135-192F.png,sd,up,135-103F_mask.png,0.6945851999917068,1,21.636252618780404,203,1
125_eyes.png,125_eyes.png,isos,up,125_eyes_mask.png,2.4186036000028253,1,5.862277928868478,204,2
135-103F.png,197-192F.png,dd,up,135-103F_mask.png,0.8491981999832205,1,3.170943154762479,205,1
66_eyes.png,148_eyes.png,isod,up,66_eyes_mask.png,0.7264248999999836,1,7.970863616012756,206,1
128-30F.png,128-96F.png,sd,up,128-30F_mask.png,0.8009813000098802,0,21.636252618780404,207,1
94_eyes.png,37_eyes.png,isod,up,94_eyes_mask.png,0.7682493999891449,1,7.381517178581321,208,1
8_eyes.png,8_eyes.png,isos,up,8_eyes_mask.png,1.2018721000058576,0,5.428835233189813,209,2
125-38.png,17-9.png,dd,inv,125-38_mask.png,0.8812318999844138,0,10.036553609986138,210,1
145-148.png,52-148.png,ds,inv,145-148_mask.png,1.8613905000092927,1,17.183151257649243,211,2
25_eyes.png,7_eyes.png,isod,inv,25_eyes_mask.png,0.8829106999910437,1,10.036553609986138,212,2
7-147.png,7-147.png,ss,up,7-147_mask.png,1.1028591000067536,1,3.170943154762479,213,2
2_eyes.png,76_eyes.png,isod,inv,2_eyes_mask.png,0.8665536000044085,1,6.330327047908198,214,1
145-148.png,52-148.png,ds,up,145-148_mask.png,0.7271925999957602,0,23.36370892508618,215,2
145-66.png,52-66.png,ds,up,145-66_mask.png,0.976075500017032,0,23.36370892508618,216,2
103_eyes.png,192_eyes.png,isod,inv,103_eyes_mask.png,1.0804554999922402,1,5.862277928868478,217,1
25-55.png,25-147.png,sd,inv,25-55_mask.png,0.6448072000057437,0,17.183151257649243,218,2
13-225F.png,96-128F.png,dd,inv,13-225F_mask.png,1.1866041999892332,1,21.636252618780404,219,2
13-225F.png,13-225F.png,ss,up,13-225F_mask.png,2.458376099995803,0,3.170943154762479,220,1
125-9.png,125-9.png,ss,up,125-9_mask.png,0.8564196000224911,1,3.170943154762479,221,2
128_eyes.png,128_eyes.png,isos,inv,128_eyes_mask.png,0.918180000007851,1,8.607263960508302,222,2
129-94F.png,129-37F.png,sd,up,129-94F_mask.png,0.9134213000070304,0,23.36370892508618,223,2
147-25.png,147-25.png,ss,up,147-25_mask.png,0.9637587999750394,1,3.4241138792010055,224,1
37_eyes.png,94_eyes.png,isod,up,37_eyes_mask.png,1.4612159999960568,1,6.8357455957761015,225,2
146-25.png,146-25.png,ss,inv,146-25_mask.png,0.6901001000078395,1,12.637577710370472,226,1
128-30F.png,128-96F.png,sd,inv,128-30F_mask.png,1.5895397999847773,1,21.636252618780404,227,1
20-13F.png,20-13F.png,ss,inv,20-13F_mask.png,0.6134423999756109,1,20.036520266739068,228,2
13_eyes.png,13_eyes.png,isos,up,13_eyes_mask.png,0.7807955000025686,1,6.8357455957761015,229,1
13_eyes.png,13_eyes.png,isos,inv,13_eyes_mask.png,1.5331952999986243,0,5.862277928868478,230,1
96-128F.png,96-225F.png,sd,up,96-128F_mask.png,0.7510311999940313,1,25.229086771816444,231,2
192-220F.png,111-216F.png,dd,inv,192-220F_mask.png,0.8405231999931857,1,20.036520266739068,232,2
49-87.png,151-146.png,dd,up,49-87_mask.png,3.4220433000009507,0,2.9364912632757605,233,2
7-147.png,25-147.png,ds,up,7-147_mask.png,1.9246675999893341,0,23.36370892508618,234,1
20-65F.png,208-65F.png,ds,up,20-65F_mask.png,2.3755160000000615,1,23.36370892508618,235,1
8_eyes.png,93_eyes.png,isod,inv,8_eyes_mask.png,0.712097099982202,1,7.970863616012756,236,2
49-146.png,49-146.png,ss,inv,49-146_mask.png,0.8032583000021987,1,11.703185684592045,237,1
20-13F.png,208-13F.png,ds,inv,20-13F_mask.png,0.6025000000081491,1,21.636252618780404,238,1
225-30F.png,128-96F.png,dd,inv,225-30F_mask.png,1.1453833999985363,1,11.703185684592045,239,1
103_eyes.png,103_eyes.png,isos,inv,103_eyes_mask.png,1.181998999993084,0,6.8357455957761015,240,1
49-87.png,49-87.png,ss,up,49-87_mask.png,0.6220438999880571,1,3.170943154762479,241,2
65-208F.png,41-208F.png,ds,inv,65-208F_mask.png,0.8847081999992952,1,21.636252618780404,242,1
197-192F.png,135-103F.png,dd,inv,197-192F_mask.png,0.808684199990239,0,10.837880352311993,243,1
146_eyes.png,87_eyes.png,isod,up,146_eyes_mask.png,0.7281688000075519,1,6.8357455957761015,244,1
17-9.png,125-38.png,dd,up,17-9_mask.png,1.1145089000056032,0,3.170943154762479,245,1
55_eyes.png,147_eyes.png,isod,up,55_eyes_mask.png,0.7413853000034578,1,6.8357455957761015,246,2
13-225F.png,96-225F.png,ds,up,13-225F_mask.png,0.8152232000138611,1,25.229086771816444,247,2
44-125.png,44-100.png,sd,up,44-125_mask.png,0.7753609000064898,1,25.229086771816444,248,2
20-13F.png,20-65F.png,sd,inv,20-13F_mask.png,0.9197543000045698,1,18.555068267735685,249,2
145-148.png,52-66.png,dd,up,145-148_mask.png,1.474358499981463,0,3.170943154762479,250,2
25-55.png,25-55.png,ss,inv,25-55_mask.png,1.6226019999885466,1,18.555068267735685,251,2
128_eyes.png,128_eyes.png,isos,up,128_eyes_mask.png,1.5816831999982242,0,6.330327047908198,252,2
24-76.png,160-76.png,ds,inv,24-76_mask.png,0.6461891999933869,1,17.183151257649243,253,2
208-65F.png,208-13F.png,sd,up,208-65F_mask.png,0.7478437999961898,0,23.36370892508618,254,1
103-135F.png,103-135F.png,ss,inv,103-135F_mask.png,0.5895030000247061,1,18.555068267735685,255,2
30_eyes.png,30_eyes.png,isos,up,30_eyes_mask.png,0.8696274000103585,0,7.381517178581321,256,2
52-66.png,145-66.png,ds,up,52-66_mask.png,0.7464138000214007,0,23.36370892508618,257,1
30_eyes.png,96_eyes.png,isod,up,30_eyes_mask.png,0.9483056000026409,1,6.330327047908198,258,1
9_eyes.png,9_eyes.png,isos,inv,9_eyes_mask.png,2.878376299981028,0,7.970863616012756,259,2
135-192F.png,135-192F.png,ss,inv,135-192F_mask.png,0.7546319999964908,1,11.703185684592045,260,1
208-13F.png,20-13F.png,ds,up,208-13F_mask.png,1.667807099991478,1,23.36370892508618,261,1
123-125.png,123-100.png,sd,inv,123-125_mask.png,1.8003011999826413,1,21.636252618780404,262,1
